Date,StrategyValue,Benchmark,Returns,Cummax,drawdown,Monat,monthly_returns,Benchmark_Returns
2012-06-28,214.49,91.69485248438708,0.0016344447557674,220.29,-2.632893004675647,6,0.0,-0.007131731305351496
2012-06-29,215.04,94.49304555426434,0.0025642221082566,220.29,-2.3832221163012397,6,0.0,0.0305163593600164
2012-07-02,215.04,94.4234975120954,0.0,220.29,-2.3832221163012397,7,0.0,-0.0007360122828193871
2012-07-03,215.04,95.4757465068767,0.0,220.29,-2.3832221163012397,7,0.0,0.011143931569009169
2012-07-05,215.04,95.36333436441106,0.0,220.29,-2.3832221163012397,7,0.0,-0.0011773895107229926
2012-07-06,215.04,93.86656235238664,0.0,220.29,-2.3832221163012397,7,0.0,-0.015695466417992687
2012-07-09,215.04,93.31395244407334,0.0,220.29,-2.3832221163012397,7,0.0,-0.00588718596339699
2012-07-10,214.96,92.29099694693143,-0.0003720238095237,220.29,-2.4195378818829654,7,0.0,-0.010962513861525691
2012-07-11,214.79,92.11464472346597,-0.0007908448083364,220.29,-2.496708883744156,7,0.0,-0.0019108280254774845
2012-07-12,214.96,91.50304225234723,0.0007914707388612,220.29,-2.4195378818829654,7,0.0,-0.006639579113123739
2012-07-13,216.43,92.64270834760326,0.006838481577968,220.29,-1.7522356893186188,7,0.0,0.012454953050774709
2012-07-16,215.36,92.02373459392281,-0.004943861756688,220.29,-2.237959053974297,7,0.0,-0.006681300284939962
2012-07-17,215.4,92.55763881351277,0.00018573551263,220.29,-2.219801171183434,7,0.0,0.005801809956376358
2012-07-18,217.75,93.05403232792028,0.0109099350046424,220.29,-1.1530255572200243,7,0.0,0.0053630745205985875
2012-07-19,217.67,94.57586443347843,-0.0003673938002296,220.29,-1.1893413228017635,7,0.0,0.016354284360243998
2012-07-20,216.03,94.13545813081402,-0.0075343409748701,220.29,-1.9338145172272876,7,0.0,-0.004656645808129856
2012-07-23,216.88,91.97172940164067,0.0039346387075869,220.29,-1.5479595079213748,7,0.0,-0.022985267954680255
2012-07-24,217.12,90.99579351458169,0.00110660272962,220.29,-1.4390122111761712,7,0.0,-0.010611259496894565
2012-07-25,217.19,91.18486934645338,0.0003224023581429,220.29,-1.407235916292158,7,0.0,0.0020778524431614986
2012-07-26,217.97,92.80792375373596,0.0035913255674755,220.29,-1.0531572018702589,7,0.0,0.01779960226861599
2012-07-27,218.54,95.10829092905274,0.0026150387668026,220.29,-0.7944073721004131,7,0.0,0.02478632300212591
2012-07-30,218.23,94.59097978430982,-0.0014185046215795,220.29,-0.93513096372963,7,0.0,-0.005439180324760651
2012-07-31,217.31,94.10370041609619,-0.0042157356917013,220.29,-1.352762267919556,7,0.0105561755952379,-0.005151435890871969
2012-08-01,217.01,93.809801491171,-0.001380516313101,220.29,-1.4889463888510606,8,0.0,-0.003123138873664444
2012-08-02,217.42,93.1512986004102,0.0018893138565043,220.29,-1.3028280902446796,8,0.0,-0.007019553184139049
2012-08-03,219.6,94.22678620587716,0.0100266764787049,220.29,-0.3132234781424475,8,0.0,0.01154559970312885
2012-08-06,219.17,95.84414827602966,-0.0019581056466302,220.29,-0.5084207181442665,8,0.0,0.01716456790342713
2012-08-07,220.35,96.990549015924,0.0053839485331022,220.35,-0.0,8,0.0,0.011961092675086826
2012-08-08,220.99,97.24941733922444,0.0029044701611073,220.99,-0.0,8,0.0,0.002669005649797107
2012-08-09,220.93,97.23238843401325,-0.0002715054979863,220.99,-0.0271505497986344,8,0.0,-0.0001751054728872381
2012-08-10,221.09,97.47915937266565,0.0007242112886434,221.09,-0.0,8,0.0,0.0025379499838149577
2012-08-13,221.3,97.21499503623585,0.0009498394319056,221.3,-0.0,8,0.0,-0.0027099570629235403
2012-08-14,221.3,97.2381353644351,0.0,221.3,-0.0,8,0.0,0.00023803249890219647
2012-08-15,221.3,97.50314130369814,0.0,221.3,-0.0,8,0.0,0.0027253292987350353
2012-08-16,221.3,98.57282837279914,0.0,221.3,-0.0,8,0.0,0.010970795964093005
2012-08-17,221.3,98.75517830847114,0.0,221.3,-0.0,8,0.0,0.0018499006134060636
2012-08-20,221.34,98.41536050437362,0.0001807501129686,221.34,-0.0,8,0.0,-0.0034410125111218326
2012-08-21,221.23,98.16290514274007,-0.0004969729827415,221.34,-0.0496972982741545,8,0.0,-0.0025652028335793053
2012-08-22,221.18,98.18036796964039,-0.0002260091307687,221.34,-0.0722869793078506,8,0.0,0.00017789639451804007
2012-08-23,220.91,97.73216350269584,-0.0012207252011936,221.34,-0.1942712568898558,8,0.0,-0.004565112926477766
2012-08-24,221.05,97.78850734692104,0.0006337422479743,221.34,-0.1310201499954784,8,0.0,0.0005765128101726802
2012-08-27,221.08,97.81148517334293,0.0001357159013797,221.34,-0.1174663413752556,8,0.0,0.00023497471272748705
2012-08-28,221.07,97.77602910090212,-4.523249502452753e-05,221.34,-0.1219842775820051,8,0.0,-0.0003624939584341291
2012-08-29,221.07,97.71871843494192,0.0,221.34,-0.1219842775820051,8,0.0,-0.0005861422936398464
2012-08-30,221.01,96.87199774140261,-0.0002714072465734,221.34,-0.1490918948224507,8,0.0,-0.008664877181161823
2012-08-31,221.03,97.28958214659606,9.049364282165406e-05,221.34,-0.1400560224089646,8,0.0171184022824537,0.004310682291369439
2012-09-04,221.07,97.34238012244603,0.0001809709089264,221.34,-0.1219842775820051,9,0.0,0.0005426888952038134
2012-09-05,221.75,97.29521811657274,0.0030759487944995,221.75,-0.0,9,0.0,-0.00048449612403111963
2012-09-06,222.08,99.04884452831185,0.0014881623449831,222.08,-0.0,9,0.0,0.01802376772143144
2012-09-07,222.08,99.65458019108397,0.0,222.08,-0.0,9,0.0,0.00611552477625299
2012-09-10,222.08,99.51395927147011,0.0,222.08,-0.0,9,0.0,-0.001411083357575893
2012-09-11,222.05,99.32753188644486,-0.0001350864553314,222.08,-0.0135086455331417,9,0.0,-0.0018733792363410107
2012-09-12,222.14,99.6034509846315,0.0004053141184416,222.14,-0.0,9,0.0,0.00277787128046314
2012-09-13,222.51,100.239491700605,0.0016656162780228,222.51,-0.0,9,0.0,0.006385729708016319
2012-09-14,222.19,101.7558346207438,-0.0014381376117926,222.51,-0.1438137611792697,9,0.0,0.015127200810912012
2012-09-17,222.32,101.06791181663024,0.0005850848373014,222.51,-0.0853894207001922,9,0.0,-0.006760524412949165
2012-09-18,222.31,100.99310773648165,-4.498020870813413e-05,222.51,-0.0898836007370404,9,0.0,-0.0007401367932120539
2012-09-19,222.37,101.19885955974908,0.0002698933921101,222.51,-0.0629185205159257,9,0.0,0.002037285789880716
2012-09-20,222.78,101.14692105185088,0.0018437738903629,222.78,-0.0,9,0.0,-0.0005132321463320322
2012-09-21,222.49,101.04676648197986,-0.0013017326510458,222.78,-0.1301732651045839,9,0.0,-0.0009901890124730528
2012-09-24,222.76,100.3811394925858,0.0012135376870869,222.78,-0.0089774665589416,9,0.0,-0.006587316077182548
2012-09-25,222.08,99.64933982450822,-0.0030526126773208,222.78,-0.3142113295627923,9,0.0,-0.00729021080829273
2012-09-26,222.34,99.44962959971639,0.0011707492795389,222.78,-0.1975042642966145,9,0.0,-0.002004129933459997
2012-09-27,224.43,99.89834557273815,0.0094000179904649,224.43,-0.0,9,0.0,0.0045119924008549805
2012-09-28,224.1,99.73376839716526,-0.0014703916588691,224.43,-0.1470391658869191,9,0.0,-0.0016474464579901982
2012-10-01,224.37,99.363638289961,0.0012048192771085,224.43,-0.0267343937976216,10,0.0,-0.0037111814097939844
2012-10-02,224.78,99.54596751191784,0.0018273387707803,224.78,-0.0,10,0.0,0.001834969261338415
2012-10-03,225.43,99.6513939307937,0.0028917163448705,225.43,-0.0,10,0.0,0.0010590727229935482
2012-10-04,226.05,100.09605726679303,0.0027502994277603,226.05,-0.0,10,0.0,0.004462188821042767
2012-10-05,226.71,100.5468363254811,0.0029197080291971,226.71,-0.0,10,0.0,0.004503464681796299
2012-10-08,226.71,100.53035843027247,0.0,226.71,-0.0,10,0.0,-0.0001638827815058086
2012-10-09,226.79,100.04996860560567,0.0003528737153191,226.79,-0.0,10,0.0,-0.004778554778554711
2012-10-10,226.52,98.38590659795071,-0.0011905286829224,226.79,-0.1190528682922447,10,0.0,-0.016632309143590596
2012-10-11,226.11,98.32854270139813,-0.0018099947024544,226.79,-0.2998368534767752,10,0.0,-0.0005830499360746089
2012-10-12,226.12,98.20425625597944,4.422626155409226e-05,226.79,-0.2954274879844735,10,0.0,-0.0012639915329175633
2012-10-15,227.66,98.59493853702772,0.0068105430744735,227.66,-0.0,10,0.0,0.003978262205152516
2012-10-16,229.45,99.7418193971774,0.0078626021259773,229.45,-0.0,10,0.0,0.01163224884732772
2012-10-17,229.77,100.09817620008322,0.0013946393549792,229.77,-0.0,10,0.0,0.003572792285719162
2012-10-18,229.93,99.76278108065215,0.0006963485224353,229.93,-0.0,10,0.0,-0.003350661642032904
2012-10-19,229.93,98.54668979660553,0.0,229.93,-0.0,10,0.0,-0.01218982942209157
2012-10-22,230.36,98.60158354486177,0.001870134388727,230.36,-0.0,10,0.0,0.0005570328985127215
2012-10-23,231.78,96.84623253564611,0.0061642646292758,231.78,-0.0,10,0.0,-0.01780246265940555
2012-10-24,232.17,96.70570786026668,0.0016826300802483,232.17,-0.0,10,0.0,-0.0014510081776046846
2012-10-25,232.26,96.8907905547361,0.0003876469828143,232.26,-0.0,10,0.0,0.00191387559808609
2012-10-26,233.54,97.08443678924482,0.0055110651855678,233.54,-0.0,10,0.0,0.0019986031014920247
2012-10-31,233.64,97.29663672488107,0.000428192172647,233.64,-0.0,10,0.0425702811244979,0.0021857255668784603
2012-11-01,235.02,98.08125947979651,0.0059065228556756,235.02,-0.0,11,0.0,0.008064233064232873
